"ID"	"Order"	"Family"	"Species"	"Longitude"	"Latitude"
316	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
317	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
318	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
319	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
320	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
321	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
322	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.56758	4.72122
323	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
324	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
325	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
326	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
327	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
328	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
329	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
330	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
331	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
332	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
333	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
334	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
335	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
336	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
337	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
338	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
339	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
340	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5787	4.72918
341	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.57717	4.72808
342	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.7915	4.86415
343	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.7915	4.86415
344	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.7915	4.86415
345	"Carnivora"	"Felidae"	"Herpailurus yagouaroundi"	-75.5522	4.4811
346	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.5533	4.4813
347	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.5522	4.4811
348	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.4588	4.6319
349	"Carnivora"	"Felidae"	"Puma concolor"	-75.5558	4.4822
350	"Carnivora"	"Felidae"	"Puma concolor"	-75.4572	4.64805
351	"Perissodactyla"	"Tapiridae"	"Tapirus pinchaque"	-75.4558	4.653
352	"Rodentia"	"Dinomyidae"	"Dinomys branickii"	-75.4291	4.6172
353	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.5745
354	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.68	4.5745
355	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.56521	4.57444
356	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.58871	4.54581
357	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.54581
358	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.58871	4.58133
359	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.62787	4.58133
360	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.58871	4.58133
361	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.57241	4.58133
362	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.63844	4.52736
363	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.56521	4.58133
364	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.62787	4.52464
365	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.52464
366	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.52464
367	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58868	4.54581
368	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.71406	4.53883
369	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.75038	4.52736
370	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.69648	4.52736
371	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.69648	4.52736
372	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.66053	4.51772
373	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.71444	4.53222
374	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.69648	4.59478
375	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.59481
376	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.59478
377	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.64529	4.58919
378	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.71	4.58919
379	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.67878	4.58806
380	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.56521	4.58806
381	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.56521	4.59481
382	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.62787	4.59481
383	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.64	4.59481
384	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.7	4.58803
385	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.66	4.58803
386	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.68	4.58803
387	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.64	4.58772
388	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.66	4.58133
389	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.71427	4.58133
390	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.68	4.58806
391	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.58806
392	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.58806
393	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.68	4.58803
394	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.52458
395	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.69648	4.52361
396	"Carnivora"	"Mustelidae"	"Eira barbara"	-75.68	4.52458
397	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.68	4.52208
398	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.67851	4.52464
399	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.62787	4.52458
400	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.69648	4.52208
401	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.52458
402	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.52453
403	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.60769	4.52361
404	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.66	4.51772
405	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.69648	4.51772
406	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.51658
407	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.51658
408	"Rodentia"	"Caviidae"	"Cavia aperea"	-75.66061	4.51658
409	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.57241	4.51556
410	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.56521	4.51556
411	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.75038	4.66197
412	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.66061	4.66197
413	"Carnivora"	"Mustelidae"	"Eira barbara"	-75.58871	4.66211
414	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58868	4.66197
415	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.66197
416	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.55228	4.59481
417	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.69648	4.66197
418	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.66197
419	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.56521	4.66211
420	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.62787	4.66211
421	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.95311
422	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.62787	4.95311
423	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.95
424	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.94358
425	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.71406	4.95
426	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.67851	4.94683
427	"Carnivora"	"Felidae"	"Leopardus wiedii"	-75.68	3.87248
428	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-75.66	3.8722
429	"Carnivora"	"Mustelidae"	"Eira barbara"	-75.56521	3.87207
430	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.69648	4.95583
431	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.66	4.81419
432	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.69648	4.81039
433	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.68	4.81039
434	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.74525	4.81039
435	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.56521	4.81786
436	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.66	4.81033
437	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.81786
438	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.69648	4.82092
439	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.68	4.81506
440	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	3.90281
441	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.89524	4.75358
442	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.81506
443	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.13776	4.62842
444	"Rodentia"	"Dasyproctidae"	"Dasyprocta fuliginosa"	-75.66	3.90281
445	"Carnivora"	"Mustelidae"	"Eira barbara"	-75.73241	3.89156
446	"Carnivora"	"Felidae"	"Leopardus wiedii"	-75.69648	3.89117
447	"Rodentia"	"Dasyproctidae"	"Dasyprocta fuliginosa"	-75.58871	3.89156
448	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.71406	4.70119
449	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.60769	4.70119
450	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.68	4.7075
451	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.7075
452	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.67851	4.7075
453	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.70728
454	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.70183
455	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.69648	4.70728
456	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.6785	4.70183
457	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.70183
458	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.62787	4.69481
459	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.7	4.70078
460	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.68	4.701
461	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.66	4.701
462	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.69648	4.70078
463	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.68	4.70078
464	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.66	4.70078
465	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.69648	4.69481
466	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.24589	4.80756
467	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.66	4.69481
468	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.64	4.69481
469	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58868	4.80497
470	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.80497
471	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.80497
472	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.66053	4.81033
473	"Carnivora"	"Mustelidae"	"Mustela frenata"	-75.58871	4.81033
474	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.56521	4.81033
475	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.57241	4.81033
476	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.60769	4.80756
477	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.80756
478	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.7	4.70764
479	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.63844	4.70764
480	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.66061	4.72861
481	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.7075
482	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.66061	4.70875
483	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.71406	4.72861
484	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.71444	4.72256
485	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.75038	4.70875
486	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.58871	4.70875
487	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.69648	4.708
488	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.66053	4.67536
489	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.58871	4.67536
490	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.69648	4.66889
491	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.68	4.66889
492	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.66053	4.66889
493	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.66867
494	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.71	4.66508
495	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.57241	4.66508
496	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.66211
497	"Carnivora"	"Felidae"	"Leopardus wiedii"	-75.24589	4.66211
498	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.67536
499	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.58871	4.69419
500	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.58871	4.69419
501	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.58871	4.69419
502	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.64529	4.69419
503	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.67878	4.69406
504	"Carnivora"	"Mustelidae"	"Mustela frenata"	-75.58871	4.69392
505	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.69392
506	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.56521	4.69392
507	"Artiodactyla"	"Cervidae"	"Odocoileus virginianus"	-75.60769	4.68239
508	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.71406	4.68261
509	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.24589	4.68239
510	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.62787	4.68208
511	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.68208
512	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.67851	4.67536
513	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.60664	4.67536
514	"Carnivora"	"Mustelidae"	"Eira barbara"	-75.58871	4.67536
515	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.58871	4.67536
516	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.58871	4.67536
517	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.62787	4.67536
518	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.16384	4.77846
519	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.2438	4.7323
520	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.20103	4.78756
521	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.21947	4.77642
522	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.20776	4.71903
523	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.22626	4.70244
524	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.2365	4.7676
525	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.24828	4.75499
526	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.22427	4.69935
527	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.19375	4.76759
528	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.21618	4.73455
529	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-76.22076	4.8074
530	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-76.2438	4.7323
531	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-76.16788	4.83219
532	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-76.28255	4.68735
533	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-76.29321	4.68596
534	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-76.17532	4.80431
535	"Rodentia"	"Dinomyidae"	"Dinomys branickii"	-76.19656	4.82383
536	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.19418	4.76667
537	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.16384	4.77846
538	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.16646	4.77895
539	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.20264	4.79403
540	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.1989	4.78676
541	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.21897	4.7835
542	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.24723	4.72863
543	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.15353	4.78045
544	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.15341	4.79266
545	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.1774	4.81454
546	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.15498	4.79045
547	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.16301	4.77892
548	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.21201	4.72134
549	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.19444	4.80722
550	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.19444	4.80722
551	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.17204	4.73192
552	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.1989	4.78676
553	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.26923	4.70617
554	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.17953	4.81162
555	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.2365	4.7676
556	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.19761	4.79878
557	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.14459	4.79708
558	"Cingulata"	"Dasypodidae"	"Cabassous centralis"	-76.17204	4.73094
559	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.22827	4.70474
560	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.22572	4.70143
561	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.23505	4.70019
562	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.15195	4.79139
563	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.24949	4.75516
564	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.23599	4.70728
565	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.19801	4.78576
566	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.23489	4.76609
567	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.15939	4.78019
568	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.20615	4.71403
569	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.16933	4.8246
570	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.14839	4.79914
571	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.14839	4.79914
572	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.21108	4.71812
573	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.1949	4.7673
574	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.13157	4.75978
575	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.21896	4.69973
576	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.13157	4.75978
577	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.17111	4.73196
578	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.17905	4.77114
579	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.1783	4.80979
580	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.2365	4.7676
581	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.24108	4.76067
582	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.15204	4.79807
583	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.14983	4.7958
584	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.18382	4.80472
585	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.1908	4.80448
586	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.16726	4.81032
587	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.16726	4.81032
588	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.16824	4.81112
589	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.21285	4.73546
590	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.20308	4.74724
591	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.22652	4.69668
592	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.21923	4.73475
593	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.19425	4.76424
594	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.20451	4.77887
595	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.13955	4.80254
596	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.24828	4.75499
597	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.1949	4.7673
598	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.19411	4.76826
599	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.15013	4.78966
600	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.17023	4.82207
601	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.19375	4.76759
602	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.19422	4.82351
603	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.16161	4.77954
604	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.16937	4.82564
605	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.13814	4.76919
606	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.15195	4.79139
607	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.20264	4.79403
608	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.17953	4.81162
609	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.17953	4.81162
610	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.26929	4.70797
611	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.19697	4.80148
612	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.20444	4.77797
613	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.2001	4.79932
614	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.13898	4.76817
615	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.2037	4.74853
616	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.19656	4.82383
617	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.20618	4.7832
618	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.18314	4.80415
619	"Carnivora"	"Felidae"	"Leopardus wiedii"	-76.21894	4.78214
620	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.15948	4.82067
621	"Carnivora"	"Felidae"	"Leopardus wiedii"	-76.21941	4.80615
622	"Carnivora"	"Felidae"	"Leopardus wiedii"	-76.15078	4.79928
623	"Carnivora"	"Felidae"	"Leopardus wiedii"	-76.14228	4.79694
624	"Carnivora"	"Felidae"	"Leopardus wiedii"	-76.22742	4.69381
625	"Carnivora"	"Felidae"	"Leopardus pardalis"	-76.24601	4.72856
626	"Carnivora"	"Felidae"	"Leopardus pardalis"	-76.21897	4.7835
627	"Carnivora"	"Felidae"	"Leopardus pardalis"	-76.20616	4.71578
628	"Carnivora"	"Felidae"	"Leopardus pardalis"	-76.21964	4.80048
629	"Carnivora"	"Felidae"	"Leopardus pardalis"	-76.23505	4.70019
630	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.16058	4.78004
631	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.20616	4.71578
632	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.16671	4.82873
633	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.15005	4.78788
634	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-76.21542	4.80317
635	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.20631	4.79155
636	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.20702	4.71556
637	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.22535	4.70373
638	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.17717	4.81335
639	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.15195	4.79139
640	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.21941	4.80615
641	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.16937	4.82564
